Scene Release,File Name,Game Title,Product Number,Redump Serial 1,Redump Serial 2,Redump Serial 3,Version,Release Date,Playable Regions,Maker ID,Hardware ID,H/W Vendor ID,Media ID,Media Information,Area Symbols,Peripherals,Boot Filename
TOSEC,Blue Stinger v1.000 (1999)(Activision)(US)[!][7S],BLUE STINGER,T13001N,,,,V1.000,19990705,USA/Canada,SEGA LC-T-130,SEGA SEGAKATANA,SEGA ENTERPRISES,6A10,GD-ROM1/1,U,0799A10,1ST_READ.BIN
TOSEC,"Blue Stinger v1.000 (1999-08-11)(Activision)(PAL)(FR)[GD-R, Blue Stinger French Mstr 8-24-99 label][data identical to retail]",BLUE STINGER,T13001D 09,,,,V1.000,19990811,Europe,SEGA LC-T-130,SEGA SEGAKATANA,SEGA ENTERPRISES,DFD2,GD-ROM1/1,E,0799A10,1ST_READ.BIN
TOSEC,"Blue Stinger v1.000 (1999-08-11)(Activision)(PAL)(FR)[GD-R, Blue Stinger French Mstr 8-24-99 label][data identical to retail]",BLUE STINGER,T13001D 09,,,,V1.000,19990811,Europe,SEGA LC-T-130,SEGA SEGAKATANA,SEGA ENTERPRISES,DFD2,GD-ROM1/1,E,0799A10,1ST_READ.BIN
TOSEC,Blue Stinger v1.006 (1999)(Sega)(JP)[!],BLUE STINGER,HDR-0003,,,,V1.006,19990304,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,A4E5,GD-ROM1/1,J,0799A10,1ST_READ.BIN
TOSEC,Blue Submarine No. 6 - Time and Tide (2000)(Sega)(JP)[cr][tr en esperknight - RafaMGam - Rolly],BLUE6 -TIME AND TIDE-,HDR-0075,,,,V1.008,20001109,"Japan/Asia, USA/Canada, Europe",SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,0359,GD-ROM1/1,JUE,0799A10,1ST_READ.BIN
TOSEC,Bokomu no Tatsujin v1.004 (2001)(Fujicom)(JP)[!],BOKOMU NO TATSUJIN,T42904M,,,,V1.004,20011127,Japan/Asia,SEGA LC-T-429,SEGA SEGAKATANA,SEGA ENTERPRISES,1243,GD-ROM1/1,J,0799A10,1ST_READ.BIN
TOSEC,Boku Doraemon v1.003 (2000)(Sega Toys)(JP)[!],BOKU DORAEMON,T41802M,,,,V1.003,20001204,Japan/Asia,SEGA LC-T-418,SEGA SEGAKATANA,SEGA ENTERPRISES,5B90,GD-ROM1/1,J,0799810,1ST_READ.BIN
TOSEC,Boku no Tennis Jinsei v1.005 (20001)(Bimboosoft)(JP)[!],BOKU NO TENNIS JINSEI,T41202M,,,,V1.005,20010807,Japan/Asia,SEGA LC-T-412,SEGA SEGAKATANA,SEGA ENTERPRISES,BACA,GD-ROM1/1,J,0799A10,1ST_READ.BIN
TOSEC,Boku to Bokura no Natsu v1.001 (2002)(KID)(JP)[!],BOKU TO BOKURA NO NATU,T19717M,,,,V1.001,20020724,Japan/Asia,SEGA LC-T-197,SEGA SEGAKATANA,SEGA ENTERPRISES,EEDE,GD-ROM1/1,J,0799A10,1ST_READ.BIN
TOSEC,Bomber Hehhe! v1.004 (2001)(Fujicom)(JP)[!],BOMBER HEHHE,T42903M,,,,V1.004,20010926,Japan/Asia,SEGA LC-T-429,SEGA SEGAKATANA,SEGA ENTERPRISES,3BFE,GD-ROM1/1,J,0799A10,1ST_READ.BIN
TOSEC,Bomberman Online v1.004 (2001)(Sega)(US)[!],BOMBERMAN ONLINE,MK-51065,,,,V1.004,20011004,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,2FC5,GD-ROM1/1,U,2799A10,1ST_READ.BIN
TOSEC,Border Down v1.000 (2003)(G.rev)(JP)(en)[!],BORDER DOWN,T46703M,,,,V1.000,20030813,Japan/Asia,SEGA LC-T-467,SEGA SEGAKATANA,SEGA ENTERPRISES,02EE,GD-ROM1/1,J,0199A10,1ST_READ.BIN
TOSEC,Bounty Hunter Sara - Holy Mountain no Teiou v1.001 (2001)(Capcom)(JP)[!],BOUNTY HUNTER SARA SCENARIO1,T1243M,,,,V1.001,20010328,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,3BDA,GD-ROM1/1,J,0199A10,0.BIN
TOSEC,"Broadband Passport v1.000 (2000)(Sega)(JP)[!][1M1, 1M3]",BROADBAND PASSPORT,6107883,,,,V1.000,20000613,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,913B,GD-ROM1/1,J,2799910,1ST_READ.BIN
TOSEC,Broadband Passport v1.000 (2000)(Sega)(JP)[!][2M1],BROADBAND PASSPORT,6107883,,,,V1.000,20000613,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,913B,GD-ROM1/1,J,2799910,1ST_READ.BIN
TOSEC,Buggy Heat Tentou Demo-ban v1.000 (1999)(CRI)(JP),BUGGYHEAT TAIKEN,6107120,,,,V1.000,19990525,Japan/Asia,SEGA LC-T-68,SEGA SEGAKATANA,SEGA ENTERPRISES,3A14,GD-ROM1/1,J,0799B10,1ST_READ.BIN
TOSEC,Buggy Heat v1.001 (1999)(Sega)(PAL)(M4)[!],BUGGYHEAT,MK-5104050,,,,V1.001,19990916,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,9457,GD-ROM1/1,E,0799A00,1ST_READ.BIN
TOSEC,Buggy Heat v1.004 (1999)(CRI)(JP)[!],BUGGYHEAT,T6801M,,,,V1.004,19990603,Japan/Asia,SEGA LC-T-68,SEGA SEGAKATANA,SEGA ENTERPRISES,0D06,GD-ROM1/1,J,0799A10,1ST_READ.BIN
TOSEC,Bust-A-Move 4 v1.001 (2000)(Acclaim)(PAL)[!],BUST-A-MOVE4,T-8109D-50,,,,V1.001,20000511,Europe,T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,81EA,GD-ROM1/1,E,0199A01,0WINCEOS.BIN
TOSEC,Bust-A-Move 4 v1.001 (2000)(Acclaim)(US)[!][3S],BUST A MOVE 4,T-8117N,,,,V1.001,20000516,USA/Canada,T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,5966,GD-ROM1/1,U,019FA01,0WINCEOS.BIN
TOSEC,Bust-A-Move 4 v1.001 (2000)(Acclaim)(US)[7S],BUST A MOVE 4,T-8117N,,,,V1.001,20000516,USA/Canada,T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,5966,GD-ROM1/1,U,019FA01,0WINCEOS.BIN
TOSEC,Buzz Lightyear of Star Command v1.000 (2000)(Activision)(US)[!],BUZZ 2000,T13007N,,,,V1.000,20000825,USA/Canada,SEGA LC-T-130,SEGA SEGAKATANA,SEGA ENTERPRISES,9BE4,GD-ROM1/1,U,0799A10,1ST_READ.BIN
TOSEC,Buzz Lightyear of Star Command v1.001 (2000)(Activision)(PAL)[!],BUZZ 2000,T13005D 05,,,,V1.001,20001206,Europe,SEGA LC-T-130,SEGA SEGAKATANA,SEGA ENTERPRISES,CCDF,GD-ROM1/1,E,0799A10,1ST_READ.BIN
TOSEC,Caesars Palace 2000 - Millennium Gold Edition (2000)(Interplay)(US)[cr DCRES],CAESARS PALACE 2000,T-12504N,,,,V1.011,20000829,"Japan/Asia, USA/Canada, Europe",themacN,SEGA SEGAKATANA,SEGA ENTERPRISES,D183,GD-ROM1/1,JUE,0799810,0WINCEOS.BIN
TOSEC,Caesars Palace 2000 - Millennium Gold Edition v1.000 (2000)(Interplay)(PAL)[!],CAESARS PALACE 2000,12502D-50,,,,V1.000,20000313,Europe,RUNECRAFT,SEGA SEGAKATANA,SEGA ENTERPRISES,B7B0,GD-ROM1/1,E,0199811,0WINCEOS.BIN
TOSEC,Caesars Palace 2000 - Millennium Gold Edition v1.011 (2000)(Interplay)(US)[!],CAESARS PALACE 2000,T-12504N,,,,V1.011,20000829,USA/Canada,RUNECRAFT,SEGA SEGAKATANA,SEGA ENTERPRISES,D183,GD-ROM1/1,U,0799811,0WINCEOS.BIN
TOSEC,Cafe Little Wish v1.000 (2003)(Princess Soft)(JP)[!],CAFE LITTLEWISH,T46513M,,,,V1.000,20030328,Japan/Asia,SEGA LC-T-465,SEGA SEGAKATANA,SEGA ENTERPRISES,8B5D,GD-ROM1/1,J,0799810,1ST_READ.BIN
TOSEC,Canary - Kono Omoi o Uta ni Nosete v1.001 (2001)(NEC InterChannel)(JP)[!],CANARY,T20111M,,,,V1.001,20010629,Japan/Asia,SEGA LC-T-201,SEGA SEGAKATANA,SEGA ENTERPRISES,E36E,GD-ROM1/1,J,0799810,1ST_READ.BIN
TOSEC,Candy Stripe - Minarai Tenshi v1.002 (2000)(Sega)(JP)[!],CANDY STRIPE,HDR-0172,,,,V1.002,20000101,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,CBF1,GD-ROM1/1,J,0799810,1ST_READ.BIN
TOSEC,Cannon Spike (2000)(Capcom)(US)[cr DCRES][f PAL 60Hz],CANNON SPIKE,T1215N,,,,V1.001,20000710,"Japan/Asia, USA/Canada, Europe",themacN,SEGA SEGAKATANA,SEGA ENTERPRISES,08D0,GD-ROM1/1,JUE,07BBA10,1ST_READ.BIN
TOSEC,Cannon Spike (2000)(Capcom)(US)[cr DCRES],CANNON SPIKE,T1215N,,,,V1.001,20000710,"Japan/Asia, USA/Canada, Europe",themacN,SEGA SEGAKATANA,SEGA ENTERPRISES,08D0,GD-ROM1/1,JUE,07BBA10,1ST_READ.BIN
TOSEC,Cannon Spike (Capcom)(US)[p][tr ru Vector],DREAMCAST GAMEStdEtdE0RCtdEtdE,GENERIC*,,,,V1.000,20010306,"Japan/Asia, USA/Canada, Europe",SELFBOOT,SEGA SEGAKATANA,SEGA ENTERPRISES,6F25,GD-ROM1/2,JUE,E001E10,1ST_READ.BIN
TOSEC,Cannon Spike v1.000 (2001)(Bigben)(PAL)[!],CANNON SPIKE,T46601D 05,,,,V1.000,20010808,Europe,SEGA LC-T-466,SEGA SEGAKATANA,SEGA ENTERPRISES,B158,GD-ROM1/1,E,0799800,1ST_READ.BIN
TOSEC,Cannon Spike v1.001 (2000)(Capcom)(US)[!],CANNON SPIKE,T1215N,,,,V1.001,20000710,USA/Canada,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,08D0,GD-ROM1/1,U,07BBA10,1ST_READ.BIN
TOSEC,Canvas - Sepia-iro no Motif v1.002 (2001)(NEC InterChannel)(JP)[!],CANVAS,T20108M,,,,V1.002,20010304,Japan/Asia,SEGA LC-T-201,SEGA SEGAKATANA,SEGA ENTERPRISES,AABF,GD-ROM1/1,J,0799810,1ST_READ.BIN
TOSEC,Capcom Taisen Fan Disc v1.001 (2001)(Capcom)(JP)[!],CAPCOM TAISEN FANDISC,6108086,,,,V1.001,20010806,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,9990,GD-ROM1/1,J,07BB810,1ST_READ.BIN
TOSEC,Capcom vs. SNK - Millennium Fight 2000 Pro (2001)(Capcom)(JP)[cr DCCM][tr es pitito],CAPCOM VS SNK PRO,T1247M,,,,V1.001,20010408,"Japan/Asia, USA/Canada, Europe",SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,360E,GD-ROM1/1,JUE,27BBA10,1ST_READ.BIN
TOSEC,Capcom vs. SNK - Millennium Fight 2000 Pro (2001)(Capcom)(JP)[cr DCCM],CAPCOM VS SNK PRO,T1247M,,,,V1.001,20010408,"Japan/Asia, USA/Canada, Europe",SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,360E,GD-ROM1/1,JUE,27BBA10,1ST_READ.BIN
TOSEC,Capcom vs. SNK - Millennium Fight 2000 Pro v1.001 (2001)(Capcom)(JP)[!],CAPCOM VS SNK PRO,T1247M,,,,V1.001,20010408,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,360E,GD-ROM1/1,J,27BBA10,1ST_READ.BIN
TOSEC,Capcom vs. SNK - Millennium Fight 2000 Tentou Taikenban v1.002 (2000)(Capcom)(JP)[!],CAPCOM VS SNK  DEMO VERSION,6107917,,,,V1.002,20000727,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,65FE,GD-ROM1/1,J,07BB010,1ST_READ.BIN
TOSEC,Capcom vs. SNK - Millennium Fight 2000 v1.001 (2000)(Capcom)(JP)[!],CAPCOM VS SNK,T1217M,,,,V1.001,20000802,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,76C0,GD-ROM1/1,J,27BBA10,1ST_READ.BIN
TOSEC,Capcom vs. SNK - Millennium Fight 2000 v2.000 (2000)(Capcom)(JP)[!],CAPCOM VS SNK,T1217M,,,,V2.000,20000824,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,8833,GD-ROM1/1,J,27BBA10,1ST_READ.BIN
TOSEC,Capcom vs. SNK (2000)(Capcom)(US)[cr DCRES - Echelon],CAPCOM VS SNK,T1218N,,,,V1.001,20001014,"Japan/Asia, USA/Canada, Europe",themacN,SEGA SEGAKATANA,SEGA ENTERPRISES,1DD9,GD-ROM1/1,JUE,07BBA10,1ST_READ.BIN
TOSEC,Capcom vs. SNK 2 - Millionaire Fighting 2001 v1.001 (2001)(Capcom)(JP)[!],CAPCOM VS SNK2,T1249M,,,,V1.001,20010731,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,2698,GD-ROM1/1,J,27BBA10,1ST_READ.BIN
TOSEC,Capcom vs. SNK v1.000 (2000)(Virgin)(PAL)[!],CAPCOM VS SNK,T7017D  50,,,,V1.000,20001009,Europe,SEGA LC-T-70,SEGA SEGAKATANA,SEGA ENTERPRISES,7EFE,GD-ROM1/1,E,07BBA10,1ST_READ.BIN
TOSEC,Capcom vs. SNK v1.001 (2000)(Capcom)(US)[!],CAPCOM VS SNK,T1218N,,,,V1.001,20001014,USA/Canada,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,1DD9,GD-ROM1/1,U,07BBA10,1ST_READ.BIN
TOSEC,Captain Buzz Lightyear - Star Command v1.000 (2000)(Activision)(PAL)(DE)[!],BUZZ 2000,T13005D 18,,,,V1.000,20001024,Europe,SEGA LC-T-130,SEGA SEGAKATANA,SEGA ENTERPRISES,7127,GD-ROM1/1,E,0799A10,1ST_READ.BIN
TOSEC,Card of Destiny - Hikari to Yami no Tougou-sha v1.004 (2002)(Abel)(JP)[!],CARDOFDESTINY,T44406M,,,,V1.004,20020213,Japan/Asia,SEGA LC-T-444,SEGA SEGAKATANA,SEGA ENTERPRISES,F203,GD-ROM1/1,J,0199810,1ST_READ.BIN
TOSEC,Cardcaptor Sakura - Tomoyo no Video Daisakusen v1.001 (2000)(Sega)(JP)[!],CARDCAPTOR SAKURA TOMOYO NO VIDEO DAISAKUSEN,HDR-0115,,,,V1.001,20001122,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,3986,GD-ROM1/1,J,0799810,1ST_READ.BIN
TOSEC,Carrier (2000)(Jaleco)(US)[cr DCRES],CARRIER,T5701N,,,,V1.001,20000204,"Japan/Asia, USA/Canada, Europe",themacN,SEGA SEGAKATANA,SEGA ENTERPRISES,5D11,GD-ROM1/1,JUE,0799A10,1ST_READ.BIN
TOSEC,Carrier (2000)(Jaleco)(US)[p][tr ru Vector],CARRIER,T5701N,,,,V1.001,20000204,"Japan/Asia, USA/Canada, Europe",SEGA LC-T-57,SEGA SEGAKATANA,SEGA ENTERPRISES,5D11,GD-ROM1/1,JUE,0799A10,1ST_READ.BIN
TOSEC,Carrier v1.001 (2000)(Jaleco)(US)[!],CARRIER,T5701N,,,,V1.001,20000204,USA/Canada,SEGA LC-T-57,SEGA SEGAKATANA,SEGA ENTERPRISES,5D11,GD-ROM1/1,U,0799A10,1ST_READ.BIN
TOSEC,Carrier v1.001 (2000)(XICAT Interactive)(PAL)(M4)[!],CARRIER,T44901D 50,,,,V1.001,20001120,Europe,SEGA LC-T-449,SEGA SEGAKATANA,SEGA ENTERPRISES,A7F0,GD-ROM1/1,E,0799A10,1ST_READ.BIN
TOSEC,Carrier v1.003 (2000)(Jaleco)(JP)[!],CARRIER,T5701M,,,,V1.003,20000112,Japan/Asia,SEGA LC-T-57,SEGA SEGAKATANA,SEGA ENTERPRISES,05A9,GD-ROM1/1,J,0799A10,1ST_READ.BIN
TOSEC,Castle Fantasia - Seima Taisen v1.001 (2002)(Symbio Planning)(JP)[!],SEIMATAISEN,T46901M,,,,V1.001,20020406,Japan/Asia,SEGA LC-T-469,SEGA SEGAKATANA,SEGA ENTERPRISES,364D,GD-ROM1/1,J,0019810,1ST_READ.BIN
TOSEC,"Castlevania - Resurrection E3 Pre-Demo v0.000 (1999-11-05)(Konami)(NTSC-PAL)(proto)[GD-R, #020 Castlevania Resurrection 11 5 99 KCEA label]","CASTLEVANIA: RESURRECTION - E3 PRE-DEMO (C)1999 KONAMI COMPUTER ENTERTAINMENT, AMERICA (KCEA)",T0000N  00,,,,V0.000,19990507,"Japan/Asia, USA/Canada, Europe",SEGA LC-T-00,SEGA SEGAKATANA,SEGA ENTERPRISES,AB93,GD-ROM1/1,JUE,0799810,1ST_READ.BIN
TOSEC,"Castlevania - Resurrection E3 Pre-Demo v0.000 (1999-11-05)(Konami)(NTSC-PAL)(proto)[h ODE devices][GD-R, #020 Castlevania Resurrection 11 5 99 KCEA label]","CASTLEVANIA: RESURRECTION - E3 PRE-DEMO (C)1999 KONAMI COMPUTER ENTERTAINMENT, AMERICA (KCEA)",T0000N  00,,,,V0.000,19990507,"Japan/Asia, USA/Canada, Europe",SEGA LC-T-00,SEGA SEGAKATANA,SEGA ENTERPRISES,AB93,GD-ROM1/1,JUE,0799810,1ST_READ.BIN
TOSEC,"Castlevania - Resurrection E3 Pre-Demo v0.000 (1999-11-05)(Konami)(NTSC-PAL)(proto)[h ODE devices][GD-R, #020 Castlevania Resurrection 11 5 99 KCEA label]","CASTLEVANIA: RESURRECTION - E3 PRE-DEMO (C)1999 KONAMI COMPUTER ENTERTAINMENT, AMERICA (KCEA)",T0000N  00,,,,V0.000,19990507,"Japan/Asia, USA/Canada, Europe",SEGA LC-T-00,SEGA SEGAKATANA,SEGA ENTERPRISES,AB93,GD-ROM1/1,JUE,0799810,1ST_READ.BIN
TOSEC,Castlevania Collection (2022-12-20)(ShindouGo)[fixed version],Castlevania Collection,T0000,,,,V1.000,20221012,"Japan/Asia, USA/Canada, Europe",fackue,SEGA SEGAKATANA,SEGA ENTERPRISES,B6D8,CD-ROM1/1,JUE,E000010,1ST_READ.BIN
TOSEC,Centipede (1999)(Hasbro)(US)[cr DCRES][b deprecated],CENTIPEDE,T40602N,,,,V1.004,19991027,"Japan/Asia, USA/Canada, Europe",themacN,SEGA SEGAKATANA,SEGA ENTERPRISES,65E8,GD-ROM1/1,JUE,0799810,1ST_READ.BIN
TOSEC,Centipede (1999)(Hasbro)(US)[cr DCRES][f PAL Kalisto][b deprecated],CENTIPEDE,T40602N,,,,V1.004,19991027,"Japan/Asia, USA/Canada, Europe",themacN,SEGA SEGAKATANA,SEGA ENTERPRISES,65E8,GD-ROM1/1,JUE,0799810,1ST_READ.BIN
TOSEC,Centipede (1999)(Hasbro)(US)[cr DCRES][f PAL Kalisto][repack],CENTIPEDE,T40602N,,,,V1.004,19991027,"Japan/Asia, USA/Canada, Europe",themacN,SEGA SEGAKATANA,SEGA ENTERPRISES,65E8,GD-ROM1/1,JUE,0799810,1ST_READ.BIN
TOSEC,Centipede v1.004 (1999)(Hasbro)(US)[!],CENTIPEDE,T40602N,,,,V1.004,19991027,USA/Canada,SEGA LC-T-406,SEGA SEGAKATANA,SEGA ENTERPRISES,65E8,GD-ROM1/1,U,0799810,1ST_READ.BIN
TOSEC,Championship Surfer (2000)(Mattel)(US)[cr DCRES],CHAMPIONSHIP SURFER,T41403N,,,,V1.002,20001023,"Japan/Asia, USA/Canada, Europe",themacN,SEGA SEGAKATANA,SEGA ENTERPRISES,2CC0,GD-ROM1/1,JUE,0019A10,0WINCEOS.BIN
TOSEC,Championship Surfer v1.000 (2000)(The Learning Company)(PAL)(M3)(beta)[White Label],CHAMPIONSHIP SURFER,T41402D,,,,V1.000,20001024,Europe,SEGA LC-T-414,SEGA SEGAKATANA,SEGA ENTERPRISES,400A,GD-ROM1/1,E,0019A11,0WINCEOS.BIN
TOSEC,Championship Surfer v1.002 (2000)(Mattel)(US)[!],CHAMPIONSHIP SURFER,T41403N,,,,V1.002,20001023,USA/Canada,SEGA LC-T-414,SEGA SEGAKATANA,SEGA ENTERPRISES,2CC0,GD-ROM1/1,U,0019A11,0WINCEOS.BIN
TOSEC,Championship Surfer v1.002 (2001)(GAME Studios)(PAL)(M5)[!],CHAMPIONSHIP SURFER,T41402D 50,,,,V1.002,20010306,Europe,SEGA LC-T-414,SEGA SEGAKATANA,SEGA ENTERPRISES,2239,GD-ROM1/1,E,0019A11,0WINCEOS.BIN
TOSEC,Chaos Field (2004)(Milestone)(JP)[cr DCRES][f PAL 60Hz],CHAOS FIELD,T47801M,,,,V1.003,20041111,"Japan/Asia, USA/Canada, Europe",themacN,SEGA SEGAKATANA,SEGA ENTERPRISES,280D,GD-ROM1/1,JUE,0009A10,1ST_READ.BIN
TOSEC,Chaos Field (2004)(Milestone)(JP)[cr DCRES],CHAOS FIELD,T47801M,,,,V1.003,20041111,"Japan/Asia, USA/Canada, Europe",themacN,SEGA SEGAKATANA,SEGA ENTERPRISES,280D,GD-ROM1/1,JUE,0009A10,1ST_READ.BIN
TOSEC,Chaos Field v1.003 (2004)(Milestone)(JP)(en)[!],CHAOS FIELD,T47801M,,,,V1.003,20041111,Japan/Asia,SEGA LC-T-478,SEGA SEGAKATANA,SEGA ENTERPRISES,280D,GD-ROM1/1,J,0009A10,1ST_READ.BIN
TOSEC,Charge 'n Blast (2000)(Infogrames)(US)[cr DCRES],CHARGEN BLAST,T15127N,,,,V1.000,20001203,"Japan/Asia, USA/Canada, Europe",themacN,SEGA SEGAKATANA,SEGA ENTERPRISES,D30A,GD-ROM1/1,JUE,0799A10,1ST_READ.US
TOSEC,Charge 'n Blast v1.000 (2000)(Infogrames)(US)[!],CHARGEN BLAST,T15127N,,,,V1.000,20001203,USA/Canada,SEGA LC-T-151,SEGA SEGAKATANA,SEGA ENTERPRISES,D30A,GD-ROM1/1,U,0799A10,1ST_READ.US
TOSEC,Charge 'n Blast v1.000 (2000)(XICAT Interactive)(PAL)[!],CHARGEN BLAST,T44902D 50,,,,V1.000,20001130,Europe,SEGA LC-T-449,SEGA SEGAKATANA,SEGA ENTERPRISES,CF2B,GD-ROM1/1,E,0799A10,1ST_READ.PAL
TOSEC,Charge 'n Blast v1.002 (2000)(Sims)(JP)[!],CHARGEN BLAST,T4402M,,,,V1.002,20001025,Japan/Asia,SEGA LC-T-44,SEGA SEGAKATANA,SEGA ENTERPRISES,3348,GD-ROM1/1,J,0799A10,1ST_READ.BIN
TOSEC,"Cheapie Wars, The (2019-07-04)(Captain Dreamcast)[D-Engine Mod]",DOLINFDEMO9,T7451,,,,V1.000,20190705,"Japan/Asia, USA/Canada, Europe",JOSH TARI,SEGA SEGAKATANA,SEGA ENTERPRISES,7051,CD-ROM1/1,JUE,E000F10,1ST_READ.BIN
TOSEC,Checkicco no Miru CD v1.070 (1999)(Pony Canyon)(JP)[a],CHECKICCO NO MILCD,HDR-0030,,,,V1.070,19990804,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,C13F,MIL CD1/1,J,2799810,1MILSFD.BIN
TOSEC,Checkicco no Miru CD v1.070 (1999)(Pony Canyon)(JP)[h region free],CHECKICCO NO MILCD,HDR-0030,,,,V1.070,19990804,"Japan/Asia, USA/Canada, Europe",SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,C13F,MIL CD1/1,JUE,2799810,1MILSFD.BIN
TOSEC,Checkicco no Miru CD v1.070 (1999)(Pony Canyon)(JP),CHECKICCO NO MILCD,HDR-0030,,,,V1.070,19990804,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,C13F,MIL CD1/1,J,2799810,1MILSFD.BIN
TOSEC,Cherry Blossom v1.002 (2004)(Takuyo)(JP)[!],CHERRY BLOSSOM,T37912M,,,,V1.002,20040317,Japan/Asia,SEGA LC-T-379,SEGA SEGAKATANA,SEGA ENTERPRISES,7E57,GD-ROM1/1,J,0799811,0WINCEOS.BIN
TOSEC,Chicken Run v1.000 (2000)(Eidos)(PAL)(GB)[!],CHICKEN RUN,T36814D 05,,,,V1.000,20001023,Europe,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,C785,GD-ROM1/1,E,0799810,1ST_READ.BIN
TOSEC,Chicken Run v1.000 (2000)(Eidos)(PAL)(M4)[!],CHICKEN RUN,T36814D 87,,,,V1.000,20001030,Europe,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,B9BC,GD-ROM1/1,E,0799810,1ST_READ.BIN
TOSEC,Chicken Run v1.000 (2000)(Eidos)(US)[!],CHICKEN RUN,T36811N,,,,V1.000,20001023,USA/Canada,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,A922,GD-ROM1/1,U,0799810,1ST_READ.BIN
TOSEC,Cho - Hatsumei Boy Kanipan - Bousou Robot no Nazo! v1.005 (1999)(Sega)(JP)[!],CHOUHATSUMEIBOY KANIPAN BOUSOUROBOTO NO NAZO,HDR-0021,,,,V1.005,19990619,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,8C6B,GD-ROM1/1,J,0799A00,1ST_READ.BIN
TOSEC,Chocolat - Maid Cafe 'Curio' Taikenban v1.002 (2003)(Alchemist)(JP)[!],CHOCOLAT - MAID CAFE CURIO -,6108395,,,,V1.002,20031008,Japan/Asia,SEGA LC-T-471,SEGA SEGAKATANA,SEGA ENTERPRISES,C5EA,GD-ROM1/1,J,0019210,1ST_READ.BIN
TOSEC,Chocolat - Maid Cafe 'Curio' v1.003 (2003)(Alchemist)(JP)[!],CHOCOLAT - MAID CAFE CURIO -,T47107M,,,,V1.003,20031127,Japan/Asia,SEGA LC-T-471,SEGA SEGAKATANA,SEGA ENTERPRISES,97C0,GD-ROM1/1,J,0199A10,1ST_READ.BIN
TOSEC,Choukousenki Kikaioh for Matching Service v1.002 (2000)(Capcom)(JP)[!],KIKAIOH FOR MATCHING,T1232M,,,,V1.002,20001024,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,C2C4,GD-ROM1/1,J,27BBA10,1ST_READ.BIN
TOSEC,Choukousenki Kikaioh Tentou Taikenban v1.002 (1999)(Capcom)(JP)[!],KIKAIOH TAIKENBAN,6107380,,,,V1.002,19991108,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,1E81,GD-ROM1/1,J,07BB210,1ST_READ.BIN
TOSEC,Choukousenki Kikaioh v1.003 (1999)(Capcom)(JP)[!],CHOKOSENKI KIKAIOH,T1206M,,,,V1.003,19991118,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,1094,GD-ROM1/1,J,07BBA10,1ST_READ.BIN
