File Name,Game Title,Product Number,Version,Release Date,Playable Regions,Maker ID,Hardware ID,H/W Vendor ID,Media ID,Media Information,Area Symbols,Peripherals,Boot Filename
Resident Evil - Code Veronica v1.000 (2000)(Eidos - Proein)(PAL)(ES)(Disc 2 of 2)[!],RESIDENT EVIL CODE VERONICA,T36806D 06,V1.000,20000429,Europe,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,BCC1,GD-ROM2/2,E,0799A00,1ST_READ.BIN
Resident Evil - Code Veronica v1.000 (2000)(Eidos)(PAL)(DE)(Disc 1 of 2)[!],RESIDENT EVIL CODE VERONICA,T36806D 18,V1.000,20000421,Europe,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,C99A,GD-ROM1/2,E,0799A00,1ST_READ.BIN
Resident Evil - Code Veronica v1.000 (2000)(Eidos)(PAL)(DE)(Disc 2 of 2)[!],RESIDENT EVIL CODE VERONICA,T36806D 18,V1.000,20000422,Europe,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,C99A,GD-ROM2/2,E,0799A00,1ST_READ.BIN
Resident Evil - Code Veronica v1.000 (2000)(Eidos)(PAL)(Disc 1 of 2)[!],RESIDENT EVIL CODE VERONICA,T36806D 05,V1.000,20000423,Europe,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,6443,GD-ROM1/2,E,0799A00,1ST_READ.BIN
Resident Evil - Code Veronica v1.000 (2000)(Eidos)(PAL)(Disc 2 of 2)[!],RESIDENT EVIL CODE VERONICA,T36806D 05,V1.000,20000423,Europe,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,6443,GD-ROM2/2,E,0799A00,1ST_READ.BIN
Resident Evil - Code Veronica v1.000 (2000)(Eidos)(PAL)(FR)(Disc 1 of 2)[!],RESIDENT EVIL CODE VERONICA,T36806D 09,V1.000,20000415,Europe,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,3628,GD-ROM1/2,E,0799A00,1ST_READ.BIN
Resident Evil - Code Veronica v1.000 (2000)(Eidos)(PAL)(FR)(Disc 2 of 2)[!],RESIDENT EVIL CODE VERONICA,T36806D 09,V1.000,20000415,Europe,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,3628,GD-ROM2/2,E,0799A00,1ST_READ.BIN
Resident Evil 2 v1.000 (2000)(Virgin)(PAL)(en-fr)(Disc 1 of 2)[!][Leon],RESIDENT EVIL 2,T7004D  50,V1.000,20000222,Europe,SEGA LC-T-70,SEGA SEGAKATANA,SEGA ENTERPRISES,300,GD-ROM1/2,E,0799A11,0WINCEOS.BIN
Resident Evil 2 v1.000 (2000)(Virgin)(PAL)(en-fr)(Disc 2 of 2)[!][Claire],RESIDENT EVIL 2,T7004D  50,V1.000,20000222,Europe,SEGA LC-T-70,SEGA SEGAKATANA,SEGA ENTERPRISES,300,GD-ROM2/2,E,0799A11,0WINCEOS.BIN
Resident Evil 2 v1.001 (2000)(Capcom)(US)(Disc 1 of 2)[!][Leon],RESIDENT EVIL 2,T1205N,V1.001,20001106,USA/Canada,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,5D92,GD-ROM1/2,U,0799A11,0WINCEOS.BIN
Resident Evil 2 v1.001 (2000)(Capcom)(US)(Disc 2 of 2)[!][Claire],RESIDENT EVIL 2,T1205N,V1.001,20001106,USA/Canada,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,5D92,GD-ROM2/2,U,0799A11,0WINCEOS.BIN
Resident Evil 3 - Nemesis v1.000 (2000)(Capcom)(US)[!],RESIDENT EVIL3,T1220N,V1.000,20000926,USA/Canada,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,D9F5,GD-ROM1/1,U,0799A10,1ST_READ.BIN
Resident Evil 3 - Nemesis v1.000 (2000)(Virgin)(PAL)(DE)[!],RESIDENT EVIL3,T7021D  18,V1.000,20001120,Europe,SEGA LC-T-70,SEGA SEGAKATANA,SEGA ENTERPRISES,26A5,GD-ROM1/1,E,0799A00,1ST_READ.BIN
Resident Evil 3 - Nemesis v1.000 (2000)(Virgin)(PAL)(ES-FR)[!],RESIDENT EVIL3,T7021D  72,V1.000,20001120,Europe,SEGA LC-T-70,SEGA SEGAKATANA,SEGA ENTERPRISES,5520,GD-ROM1/1,E,0799A00,1ST_READ.BIN
Resident Evil 3 - Nemesis v1.000 (2000)(Virgin)(PAL)[!],RESIDENT EVIL3,T7021D  05,V1.000,20001114,Europe,SEGA LC-T-70,SEGA SEGAKATANA,SEGA ENTERPRISES,8B7C,GD-ROM1/1,E,0799A10,1ST_READ.BIN
Revive... - Sosei v1.001 (1999)(Data East)(JP)[!],REVIVE,T1301M,V1.001,19990921,Japan/Asia,SEGA LC-T-13,SEGA SEGAKATANA,SEGA ENTERPRISES,43FC,GD-ROM1/1,J,799810,1ST_READ.BIN
Re-Volt v1.001 (1999)(Acclaim)(PAL)(M5)[!],REVOLT,T8107D  50,V1.001,19991210,Europe,SEGA LC-T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,0F0F,GD-ROM1/1,E,039F810,1ST_READ.BIN
Re-Volt v1.003 (2000)(Acclaim)(JP)(en)[!],RE-VOLT,T-8101M,V1.003,20000306,Japan/Asia,SEGA LC-T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,3A6A,GD-ROM1/1,J,07BB810,1ST_READ.BIN
Re-Volt v1.010 (1999)(Acclaim)(US)[!][1S],RE-VOLT,T-8109N,V1.010,19991130,USA/Canada,T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,2A79,GD-ROM1/1,U,1FFF810,1ST_READ.BIN
Rez v1.003 (2001)(Sega)(JP)(M6)[!],REZ,HDR-0178,V1.003,20011004,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,3448,GD-ROM1/1,J,0019A10,1ST_READ.BIN
Rez v1.003 (2001)(Sega)(PAL)(M6)[!],REZ,MK-5119250,V1.003,20011004,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,2200,GD-ROM1/1,E,0019A10,1ST_READ.BIN
"Ring, The - Terror's Realm v1.002 (2000)(Infogrames)(US)[!]",THE RING,T15122N,V1.002,20000811,USA/Canada,SEGA LC-T-151,SEGA SEGAKATANA,SEGA ENTERPRISES,7A46,GD-ROM1/1,U,0799A00,1ST_READ.BIN
"Ring, The v1.004 (2000)(Asmik Ace - Kadokawa Shoten)(JP)[!]",THE RING,T27902M,V1.004,20000120,Japan/Asia,SEGA LC-T-279,SEGA SEGAKATANA,SEGA ENTERPRISES,B318,GD-ROM1/1,J,0799A00,1ST_READ.BIN
Rippin' Riders Snowboarding v1.001 (1999)(Sega)(US)[!],RIPPIN' RIDERS,MK-51010,V1.001,19990928,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1456,GD-ROM1/1,U,0799A10,1ST_READ.BIN
Roadsters v1.007 (2000)(Titus)(US)[!],ROADSTERS RC7,T22901N,V1.007,20000213,USA/Canada,SEGA LC-T-229,SEGA SEGAKATANA,SEGA ENTERPRISES,CC8A,GD-ROM1/1,U,0799A00,1ST_READ.BIN
Roadsters v1.010 (2000)(Titus)(PAL)(M6)[!],ROADSTERS,T22901D 50,V1.010,20000501,Europe,SEGA LC-T-229,SEGA SEGAKATANA,SEGA ENTERPRISES,59EC,GD-ROM1/1,E,07FBA00,1ST_READ.BIN
Roommania #203 v1.007 (1999)(Sega)(JP)[!],ROOMMANIA203,HDR-0044,V1.007,19991223,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,A85A,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Roommate Asami - Okusama ha Joshikousei - Director's Edition v1.001 (2002)(Datam Polystar)(JP)[!],ROOMMATE ASAMI - OKUSAMA HA JYOSIKOUSEI -,T19508M,V1.001,20020911,Japan/Asia,SEGA LC-T-195,SEGA SEGAKATANA,SEGA ENTERPRISES,EC5E,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Roommate Novel - Yuka Sato v1.002 (2000)(Datam Polystar)(JP)[!],ROOMMATENOVEL - YUKA SATO -,T19502M,V1.002,20000419,Japan/Asia,SEGA LC-T-195,SEGA SEGAKATANA,SEGA ENTERPRISES,DE00,GD-ROM1/1,J,0199A10,1ST_READ.BIN
Run=Dim as Black Soul v1.001 (2001)(Idea Factory)(JP)[!],RUNDIM AS BLACK SOUL,T46201M,V1.001,20010712,Japan/Asia,SEGA LC-T-462,SEGA SEGAKATANA,SEGA ENTERPRISES,F2B2,GD-ROM1/1,J,799810,1ST_READ.BIN
Rune Caster v1.007 (2000)(Noisia)(JP)[!],RUNE CASTER,T40001M,V1.007,20000710,Japan/Asia,SEGA LC-T-400,SEGA SEGAKATANA,SEGA ENTERPRISES,13D5,GD-ROM1/1,J,0799A00,1ST_READ.BIN
Rune Jade v1.027 (2000)(Hudson)(JP)[!][1M3],RUNE JADE,T14304M,V1.027,20000712,Japan/Asia,SEGA LC-T-143,SEGA SEGAKATANA,SEGA ENTERPRISES,FBF7,GD-ROM1/1,J,2799811,0WINCEOS.BIN
Sakatsuku Tokudai-gou - J.League Pro Soccer Club o Tsukurou! v1.002 (2000)(Sega)(JP)[!],SAKATUKUTOKUDAIGO,HDR-0126,V1.002,20001130,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,956E,GD-ROM1/1,J,2199810,1ST_READ.BIN
Sakatsuku Tokudai-gou - J.League Pro Soccer Club o Tsukurou! v1.003 (2000)(Sega)(JP)[!],SAKATUKUTOKUDAIGO,HDR-0126,V1.003,20001209,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,854F,GD-ROM1/1,J,2199810,1ST_READ.BIN
Sakatsuku Tokudai-gou 2 - J.League Pro Soccer Club o Tsukurou! v1.006 (2001)(Sega)(JP)[!],SAKATUKUTOKUDAIGO2,HDR-0183,V1.006,20011111,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,360000000,GD-ROM1/1,J,2199810,1ST_READ.BIN
Sakura Momoko Gekijou Coji Coji v1.002 (2000)(Marvelous Entertainment)(JP)[!],COJI COJI,T40802M,V1.002,20000308,Japan/Asia,SEGA LC-T-408,SEGA SEGAKATANA,SEGA ENTERPRISES,30D0,GD-ROM1/1,J,0799C10,1ST_READ.BIN
Sakura Taisen 2 v1.002 (2000)(Sega)(JP)(Disc 1 of 3)[!],SAKURA WARS 2,HDR-0082,V1.002,20000819,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,4509,GD-ROM1/4,J,0799A00,1_SK2.BIN
Sakura Taisen 2 v1.002 (2000)(Sega)(JP)(Disc 2 of 3)[!],SAKUWA WARS 2,HDR-0082,V1.002,20000819,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,4509,GD-ROM2/4,J,0799A00,1_SK2.BIN
Sakura Taisen 2 v1.002 (2000)(Sega)(JP)(Disc 3 of 3)[!],SAKURA WARS 2,HDR-0082,V1.002,20000819,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,4509,GD-ROM3/4,J,0799A00,1_SK2.BIN
Sakura Taisen 2 v1.005 (2000)(Sega)(JP)(Disc 1 of 3)[!],SAKURA WARS 2,HDR-0082,V1.005,20000909,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,35EE,GD-ROM5/7,J,0799A00,1_SK2.BIN
Sakura Taisen 2 v1.005 (2000)(Sega)(JP)(Disc 2 of 3)[!],SAKURA WARS 2,HDR-0082,V1.005,20000909,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,35EE,GD-ROM6/7,J,0799A00,1_SK2.BIN
Sakura Taisen 2 v1.005 (2000)(Sega)(JP)(Disc 3 of 3)[!],SAKURA WARS 2,HDR-0082,V1.005,20000909,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,35EE,GD-ROM7/7,J,0799A00,1_SK2.BIN
"Sakura Taisen 3 - Paris wa Moete Iru Ka v1.003 (2001)(Sega)(JP)(Disc 1 of 3)[!][1M1, 1M3]",SAKURA WARS3,HDR-0152,V1.003,20010205,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,055A,GD-ROM1/3,J,0799A10,1ST_READ.BIN
Sakura Taisen 3 - Paris wa Moete Iru Ka v1.003 (2001)(Sega)(JP)(Disc 1 of 3)[!][3M1],SAKURA WARS3,HDR-0152,V1.003,20010205,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,055A,GD-ROM1/3,J,0799A10,1ST_READ.BIN
"Sakura Taisen 3 - Paris wa Moete Iru Ka v1.003 (2001)(Sega)(JP)(Disc 1 of 3)[!][HL214D, HL215E, HL404A]",SAKURA WARS3,HDR-0152,V1.003,20010205,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,055A,GD-ROM1/3,J,0799A10,1ST_READ.BIN
"Sakura Taisen 3 - Paris wa Moete Iru Ka v1.003 (2001)(Sega)(JP)(Disc 2 of 3)[!][2M2, 2MM1]",SAKURA WARS3,HDR-0152,V1.003,20010205,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,055A,GD-ROM2/3,J,0799A10,1ST_READ.BIN
"Sakura Taisen 3 - Paris wa Moete Iru Ka v1.003 (2001)(Sega)(JP)(Disc 2 of 3)[!][3M1, 3M2]",SAKURA WARS3,HDR-0152,V1.003,20010205,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,055A,GD-ROM2/3,J,0799A10,1ST_READ.BIN
"Sakura Taisen 3 - Paris wa Moete Iru Ka v1.003 (2001)(Sega)(JP)(Disc 2 of 3)[!][HL214E, HL214F, HL215F, HL301C]",SAKURA WARS3,HDR-0152,V1.003,20010205,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,055A,GD-ROM2/3,J,0799A10,1ST_READ.BIN
Sakura Taisen 3 - Paris wa Moete Iru Ka v1.003 (2001)(Sega)(JP)(Disc 3 of 3)[!][1MM1],SAKURA WARS3,HDR-0152,V1.003,20010205,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,055A,GD-ROM3/3,J,0799A10,1ST_READ.BIN
"Sakura Taisen 3 - Paris wa Moete Iru Ka v1.003 (2001)(Sega)(JP)(Disc 3 of 3)[!][2M1, 2M2]",SAKURA WARS3,HDR-0152,V1.003,20010205,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,055A,GD-ROM3/3,J,0799A10,1ST_READ.BIN
Sakura Taisen 3 - Paris wa Moete Iru Ka v1.003 (2001)(Sega)(JP)(Disc 3 of 3)[!][3M3],SAKURA WARS3,HDR-0152,V1.003,20010205,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,055A,GD-ROM3/3,J,0799A10,1ST_READ.BIN
"Sakura Taisen 3 - Paris wa Moete Iru Ka v1.003 (2001)(Sega)(JP)(Disc 3 of 3)[!][HL214G, HL228B]",SAKURA WARS3,HDR-0152,V1.003,20010205,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,055A,GD-ROM3/3,J,0799A10,1ST_READ.BIN
"Sakura Taisen 4 - Koi Seyo Otome v1.003 (2002)(Sega)(JP)[!][2M1, 2M3, 2M5, 2MM1]",SAKURA WARS 4,HDR-0191,V1.003,20020218,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,CF60,GD-ROM1/1,J,0799A10,1ST_READ.BIN
"Sakura Taisen 4 - Koi Seyo Otome v1.003 (2002)(Sega)(JP)[!][HM223A, HM302B, HM303F]",SAKURA WARS 4,HDR-0191,V1.003,20020218,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,CF60,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Sakura Taisen Online - Paris no Yuuga na Hibi v1.007 (2001)(Sega)(JP)[!],SAKURA TAISEN ONLINE PARI NO YUUGANA HIBI,HDR-0185,V1.007,20011121,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,7C4E,GD-ROM1/1,J,2799810,1ST_READ.BIN
Sakura Taisen Online - Teito no Nagai Hibi v1.007 (2001)(Sega)(JP)[!],SAKURA TAISEN ONLINE TEITO NO NAGAI HIBI,HDR-0184,V1.007,20011121,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,976D,GD-ROM1/1,J,2799810,1ST_READ.BIN
Sakura Taisen v1.009 (2000)(Sega)(JP)(Disc 1 of 2)[!],SAKURA WARS,HDR-0072,V1.009,20000420,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,A2D3,GD-ROM1/3,J,0799A00,1ST_READ.BIN
Sakura Taisen v1.009 (2000)(Sega)(JP)(Disc 2 of 2)[!],SAKURA WARS,HDR-0072,V1.009,20000420,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,A2D3,GD-ROM2/3,J,0799A00,1ST_READ.BIN
Sakura Taisen v1.010 (2000)(Sega)(JP)(Disc 1 of 2)[!],SAKURA WARS,HDR-0072,V1.010,20000501,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,00CB,GD-ROM1/3,J,0799A00,1ST_READ.BIN
Sakura Taisen v1.010 (2000)(Sega)(JP)(Disc 2 of 2)[!],SAKURA WARS,HDR-0072,V1.010,20000501,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,00CB,GD-ROM2/3,J,0799A00,1ST_READ.BIN
Samba de Amigo v1.000 (2000)(Sega)(JP)[!][10MS1],SAMBA DE AMIGO,HDR-0063,V1.000,20000405,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,B79C,GD-ROM1/1,J,1FFF810,1ST_READ.BIN
Samba de Amigo v1.000 (2000)(Sega)(JP)[!][14MM1],SAMBA DE AMIGO,HDR-0063,V1.000,20000405,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,B79C,GD-ROM1/1,J,1FFF810,1ST_READ.BIN
Samba De Amigo v1.001 (2000)(Sega)(US)[!],SAMBA DE AMIGO,MK-51092,V1.001,20000913,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,987A,GD-ROM1/1,U,1FFF810,1ST_READ.BIN
Samba De Amigo v1.002 (2000)(Sega)(PAL)[!],SAMBA DE AMIGO,MK-5109250,V1.002,20001011,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,EA68,GD-ROM1/1,E,1FFF810,1ST_READ.BIN
Samba de Amigo Ver. 2000 v1.001 (2000)(Sega)(JP)[!],SAMBADEAMIGO V2,HDR-0131,V1.001,20001120,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,7BE3,GD-ROM1/1,J,1FFF810,1ST_READ.BIN
San Francisco Rush 2049 v1.001 (2000)(Midway)(US)(M6)[!],RUSH 2049,T-9707N,V1.001,20000802,USA/Canada,MIDWAY,SEGA SEGAKATANA,SEGA ENTERPRISES,AE19,GD-ROM1/1,U,0799A10,1ST_READ.BIN
San Francisco Rush 2049 v1.002 (2000)(Midway)(PAL)(M6)[!],SAN FRANCISCO RUSH 2049,T-9709D-50,V1.002,20000901,Europe,MIDWAY,SEGA SEGAKATANA,SEGA ENTERPRISES,4583,GD-ROM1/1,E,0799A10,1ST_READ.BIN
Sangokushi VI v1.000 (1999)(KOEI)(JP)[!],SANGOKUSHI 6,T7603M,V1.000,19990128,Japan/Asia,SEGA LC-T-76,SEGA SEGAKATANA,SEGA ENTERPRISES,598,GD-ROM1/1,J,199800,1ST_READ.BIN
Sangokushi VI with Power-Up Kit v1.000 (2000)(KOEI)(JP)[!],SANGOKUSHI6WITHPK,T7607M,V1.000,20000228,Japan/Asia,SEGA LC-T-76,SEGA SEGAKATANA,SEGA ENTERPRISES,084C,GD-ROM1/1,J,799800,1ST_READ.BIN
Seaman - Kindan no Pet v1.005 (1999)(Vivarium)(JP)[!][req. microphone],SEAMAN,T39401M,V1.005,19990705,Japan/Asia,SEGA LC-T-394,SEGA SEGAKATANA,SEGA ENTERPRISES,DEA7,GD-ROM1/1,J,0799C10,1ST_READ.BIN
Seaman - Kindan no Pet v2.000 (1999)(Vivarium)(JP)[!][req. microphone],SEAMAN,T39401M,V2.000,19990802,Japan/Asia,SEGA LC-T-394,SEGA SEGAKATANA,SEGA ENTERPRISES,60D0,GD-ROM1/1,J,0799C10,1ST_READ.BIN
Seaman v1.001 (2000)(Sega)(US)[!][req. microphone],SEAMAN,MK-51048,V1.001,20000609,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,FFD9,GD-ROM1/1,U,0799C10,1ST_READ.BIN
Sega Bass Fishing 2 v1.080 (2001)(Sega)(US)[!],GETBASS2,MK-51166,V1.080,20010727,USA/Canada,SEGA CORPORATION,SEGA SEGAKATANA,SEGA ENTERPRISES,1300000,GD-ROM1/1,U,0799B10,1ST_READ.BIN
Sega Bass Fishing v1.000 (1999)(Sega)(US)[!][12S],SEGA BASS FISHING,MK-51006,V1.000,19990630,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,31BA,GD-ROM1/1,U,1F99A10,1ST_READ.BIN
Sega Bass Fishing v1.000 (1999)(Sega)(US)[!][4S],SEGA BASS FISHING,MK-51006,V1.000,19990630,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,31BA,GD-ROM1/1,U,1F99A10,1ST_READ.BIN
Sega Bass Fishing v1.000 (1999)(Sega)(US)[!][8S],SEGA BASS FISHING,MK-51006,V1.000,19990630,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,31BA,GD-ROM1/1,U,1F99A10,1ST_READ.BIN
Sega Bass Fishing v1.020 (1999)(Sega)(PAL)[!],SEGA BASS FISHING,MK-5100650,V1.020,19990907,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,15A9,GD-ROM1/1,E,1F99A10,1ST_READ.BIN
Sega Extreme Sports v1.001 (2000)(Sega)(PAL)(M4)[!],SEGA EXTREME SPORTS,MK-5108150,V1.001,20000903,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,980A,GD-ROM1/1,E,799810,1ST_READ.BIN
Sega Extreme Sports v1.003 (2001)(Sega)(JP)(en)[!],SEGA EXTREME SPORTS,HDR-0146,V1.003,20010523,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,F6F0,GD-ROM1/1,J,799810,1ST_READ.BIN
Sega GT - Homologation Special v1.006 (2000)(Sega)(JP)(en)[!],SEGAGT HOMOLOGATION SPECIAL,HDR-0054,V1.006,20000124,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,D73E,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Sega GT v1.001 (2000)(Sega)(PAL)(M4)[!],SEGAGT,MK-5105350,V1.001,20001027,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,D656,GD-ROM1/1,E,0799A10,1ST_READ.BIN
Sega GT v1.003 (2000)(Sega)(US)[!],SEGAGT,MK-51053,V1.003,20000810,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,B465,GD-ROM1/1,U,0799A10,1ST_READ.BIN
Sega Marine Fishing v1.001 (2000)(Sega)(US)[!],SEGA MARINE FISHING,MK-51096,V1.001,20000919,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,495,GD-ROM1/1,U,0799A10,1ST_READ.BIN
Sega Marine Fishing v1.003 (2000)(Sega)(JP)[!],SEGA MARINE FISHING,HDR-0104,V1.003,20000915,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,9DA2,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Sega Rally 2 v1.000 (1999)(Sega)(PAL)[!],SEGA RALLY 2,MK-5101950,V1.000,19990820,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,84DA,GD-ROM1/1,E,0799B11,0WINCEOS.BIN
Sega Rally 2 v1.001 (1999)(Sega)(PAL)[!],SEGA RALLY 2,MK-5101950,V1.001,19990906,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,94FB,GD-ROM1/1,E,0799B11,0WINCEOS.BIN
Sega Rally 2 v1.003 (1999)(Sega)(US)[!],SEGA RALLY 2,MK-51019,V1.003,19991026,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,F6C8,GD-ROM1/1,U,0799B11,0WINCEOS.BIN
"Sega Rally 2 v1.04 (1999)(Sega)(JP)[!][10M3, 10MM1]",SEGA RALLY2,HDR0010,V1.04,19990113,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,E105,GD-ROM1/1,J,799811,0WINCEOS.BIN
"Sega Rally 2 v1.04 (1999)(Sega)(JP)[!][11MB1, 11MM1]",SEGA RALLY2,HDR0010,V1.04,19990113,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,E105,GD-ROM1/1,J,799811,0WINCEOS.BIN
Sega Rally 2 v1.04 (1999)(Sega)(JP)[!][13M1],SEGA RALLY2,HDR0010,V1.04,19990113,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,E105,GD-ROM1/1,J,799811,0WINCEOS.BIN
"Sega Rally 2 v1.04 (1999)(Sega)(JP)[!][HJ120D, HJ121A, HJ121E, HJ122C]",SEGA RALLY2,HDR0010,V1.04,19990113,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,E105,GD-ROM1/1,J,799811,0WINCEOS.BIN
Sega Rally 2 v1.04 (1999)(Sega)(JP)[!][HJ121D],SEGA RALLY2,HDR0010,V1.04,19990113,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,E105,GD-ROM1/1,J,799811,0WINCEOS.BIN
"Sega Rally 2 v1.04 (1999)(Sega)(JP)[!][MT B02, MT B04]",SEGA RALLY2,HDR0010,V1.04,19990113,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,E105,GD-ROM1/1,J,799811,0WINCEOS.BIN
Sega Smashpack Volume 1 v1.002 (2000)(Sega)(US)[!][11S][compilation],SEGA SMASH PACK VOLUME 1,MK-51146,V1.002,20001213,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,6484,GD-ROM1/1,U,0799A10,1ST_READ.BIN
